ID,connected,Usage
26771,False,Private
26772,False,Private
26773,False,Private
26774,False,Private
26775,False,Private
26776,False,Private
26777,False,Private
26778,False,Private
26779,False,Private
26780,False,Private
26781,False,Private
26782,False,Private
26783,False,Private
26784,False,Private
26785,False,Private
26786,False,Private
26787,False,Private
26788,False,Private
26789,False,Private
26790,False,Private
26791,False,Private
26792,False,Private
26793,False,Private
26794,False,Private
26795,False,Private
26796,False,Private
26797,False,Private
26798,False,Private
26799,False,Private
26800,False,Private
26801,False,Private
26802,False,Private
26803,False,Private
26804,True,Private
26805,False,Private
26806,False,Private
26807,False,Private
26808,False,Private
26809,False,Private
26810,False,Private
26811,False,Private
26812,False,Private
26813,False,Private
26814,False,Private
26815,False,Private
26816,False,Private
26817,False,Private
26818,False,Private
26819,False,Private
26820,False,Private
26821,False,Private
26822,False,Private
26823,False,Private
26824,False,Private
26825,False,Private
26826,False,Private
26827,False,Private
26828,False,Private
26829,False,Private
26830,False,Private
26831,False,Private
26832,False,Private
26833,False,Private
26834,False,Private
26835,False,Private
26836,False,Private
26837,False,Private
26838,False,Private
26839,False,Private
26840,False,Private
26841,False,Private
26842,False,Private
26843,False,Private
26844,False,Private
26845,False,Private
26846,False,Private
26847,False,Private
26848,False,Private
26849,False,Private
26850,False,Private
26851,False,Private
26852,False,Private
26853,False,Private
26854,False,Private
26855,False,Private
26856,False,Private
26857,False,Private
26858,False,Private
26859,False,Private
26860,False,Private
26861,False,Private
26862,False,Private
26863,False,Private
26864,False,Private
26865,False,Private
26866,False,Private
26867,False,Private
26868,False,Private
26869,False,Private
26870,False,Private
26871,False,Private
26872,False,Private
26873,False,Private
26874,False,Private
26875,False,Private
26876,False,Private
26877,False,Private
26878,False,Private
26879,False,Private
26880,False,Private
26881,False,Private
26882,False,Private
26883,False,Private
26884,False,Private
26885,False,Private
26886,False,Private
26887,False,Private
26888,False,Private
26889,False,Private
26890,False,Private
26891,False,Private
26892,False,Private
26893,False,Private
26894,False,Private
26895,False,Private
26896,False,Private
26897,False,Private
26898,False,Private
26899,False,Private
26900,False,Private
26901,False,Private
26902,False,Private
26903,False,Private
26904,False,Private
26905,False,Private
26906,False,Private
26907,False,Private
26908,False,Private
26909,False,Private
26910,False,Private
26911,False,Private
26912,False,Private
26913,False,Private
26914,False,Private
26915,False,Private
26916,False,Private
26917,False,Private
26918,False,Private
26919,False,Private
26920,False,Private
26921,False,Private
26922,False,Private
26923,False,Private
26924,False,Private
26925,False,Private
26926,False,Private
26927,False,Private
26928,False,Private
26929,False,Private
26930,False,Private
26931,False,Private
26932,False,Private
26933,False,Private
26934,False,Private
26935,False,Private
26936,False,Private
26937,False,Private
26938,False,Private
26939,False,Private
26940,False,Private
26941,False,Private
26942,False,Private
26943,False,Private
26944,False,Private
26945,False,Private
26946,False,Private
26947,False,Private
26948,False,Private
26949,False,Private
26950,False,Private
26951,False,Private
26952,False,Private
26953,False,Private
26954,False,Private
26955,False,Private
26956,False,Private
26957,False,Private
26958,False,Private
26959,False,Private
26960,False,Private
26961,False,Private
26962,False,Private
26963,False,Private
26964,False,Private
26965,False,Private
26966,False,Private
26967,False,Private
26968,False,Private
26969,False,Private
26970,False,Private
26971,False,Private
26972,False,Private
26973,False,Private
26974,False,Private
26975,False,Private
26976,False,Private
26977,False,Private
26978,False,Private
26979,False,Private
26980,False,Private
26981,False,Private
26982,False,Private
26983,False,Private
26984,False,Private
26985,False,Private
26986,False,Private
26987,False,Private
26988,False,Private
26989,False,Private
26990,False,Private
26991,False,Private
26992,False,Private
26993,False,Private
26994,False,Private
26995,False,Private
26996,False,Private
26997,False,Private
26998,False,Private
26999,False,Private
27000,False,Private
27001,False,Private
27002,False,Private
27003,False,Private
27004,False,Private
27005,False,Private
27006,False,Private
27007,False,Private
27008,False,Private
27009,False,Private
27010,False,Private
27011,False,Private
27012,False,Private
27013,False,Private
27014,False,Private
27015,False,Private
27016,False,Private
27017,False,Private
27018,False,Private
27019,False,Private
27020,False,Private
27021,False,Private
27022,False,Private
27023,False,Private
27024,False,Private
27025,False,Private
27026,False,Private
27027,False,Private
27028,False,Private
27029,False,Private
27030,False,Private
27031,False,Private
27032,False,Private
27033,False,Private
27034,False,Private
27035,False,Private
27036,False,Private
27037,False,Private
27038,False,Private
27039,False,Private
27040,False,Private
27041,False,Private
27042,False,Private
27043,False,Private
27044,False,Private
27045,False,Private
27046,False,Private
27047,False,Private
27048,False,Private
27049,False,Private
27050,False,Private
27051,True,Private
27052,False,Private
27053,False,Private
27054,False,Private
27055,False,Private
27056,False,Private
27057,False,Private
27058,False,Private
27059,False,Private
27060,False,Private
27061,False,Private
27062,False,Private
27063,False,Private
27064,False,Private
27065,False,Private
27066,False,Private
27067,False,Private
27068,False,Private
27069,False,Private
27070,False,Private
27071,False,Private
27072,False,Private
27073,False,Private
27074,False,Private
27075,False,Private
27076,False,Private
27077,False,Private
27078,False,Private
27079,False,Private
27080,False,Private
27081,False,Private
27082,False,Private
27083,False,Private
27084,False,Private
27085,False,Private
27086,False,Private
27087,False,Private
27088,False,Private
27089,False,Private
27090,False,Private
27091,False,Private
27092,False,Private
27093,False,Private
27094,False,Private
27095,False,Private
27096,False,Private
27097,False,Private
27098,False,Private
27099,False,Private
27100,False,Private
27101,False,Private
27102,False,Private
27103,False,Private
27104,False,Private
27105,False,Private
27106,False,Private
27107,False,Private
27108,False,Private
27109,False,Private
27110,False,Private
27111,False,Private
27112,False,Private
27113,False,Private
27114,False,Private
27115,False,Private
27116,False,Private
27117,False,Private
27118,False,Private
27119,False,Private
27120,False,Private
27121,False,Private
27122,False,Private
27123,False,Private
27124,False,Private
27125,False,Private
27126,False,Private
27127,False,Private
27128,False,Private
27129,False,Private
27130,False,Private
27131,False,Private
27132,False,Private
27133,False,Private
27134,False,Private
27135,False,Private
27136,False,Private
27137,False,Private
27138,False,Private
27139,False,Private
27140,False,Private
27141,False,Private
27142,False,Private
27143,False,Private
27144,False,Private
27145,False,Private
27146,False,Private
27147,False,Private
27148,False,Private
27149,False,Private
27150,False,Private
27151,False,Private
27152,False,Private
27153,False,Private
27154,False,Private
27155,False,Private
27156,False,Private
27157,False,Private
27158,False,Private
27159,False,Private
27160,False,Private
27161,False,Private
27162,False,Private
27163,False,Private
27164,False,Private
27165,False,Private
27166,False,Private
27167,False,Private
27168,False,Private
27169,False,Private
27170,False,Private
27171,False,Private
27172,False,Private
27173,False,Private
27174,False,Private
27175,False,Private
27176,False,Private
27177,False,Private
27178,False,Private
27179,False,Private
27180,False,Private
27181,False,Private
27182,False,Private
27183,False,Private
27184,False,Private
27185,False,Private
27186,False,Private
27187,False,Private
27188,False,Private
27189,False,Private
27190,False,Private
27191,False,Private
27192,False,Private
27193,False,Private
27194,False,Private
27195,False,Private
27196,False,Private
27197,False,Private
27198,False,Private
27199,False,Private
27200,False,Private
27201,False,Private
27202,False,Private
27203,False,Private
27204,False,Private
27205,False,Private
27206,False,Private
27207,False,Private
27208,False,Private
27209,False,Private
27210,False,Private
27211,False,Private
27212,False,Private
27213,False,Private
27214,False,Private
27215,False,Private
27216,False,Private
27217,False,Private
27218,False,Private
27219,False,Private
27220,False,Private
27221,False,Private
27222,False,Private
27223,False,Private
27224,False,Private
27225,False,Private
27226,False,Private
27227,False,Private
27228,False,Private
27229,False,Private
27230,False,Private
27231,False,Private
27232,False,Private
27233,False,Private
27234,False,Private
27235,False,Private
27236,False,Private
27237,False,Private
27238,False,Private
27239,False,Private
27240,False,Private
27241,False,Private
27242,False,Private
27243,False,Private
27244,False,Private
27245,False,Private
27246,False,Private
27247,False,Private
27248,False,Private
27249,False,Private
27250,False,Private
27251,False,Private
27252,False,Private
27253,False,Private
27254,False,Private
27255,False,Private
27256,False,Private
27257,False,Private
27258,False,Private
27259,False,Private
27260,False,Private
27261,False,Private
27262,False,Private
27263,False,Private
27264,False,Private
27265,False,Private
27266,False,Private
27267,False,Private
27268,False,Private
27269,False,Private
27270,False,Private
27271,False,Private
27272,False,Private
27273,False,Private
27274,False,Private
